stop_name,type
한티역2번출구.서울강남고용노동지청,bus
신논현역,bus
삼정호텔앞,bus
차병원,bus
차병원,bus
언주역5번출구.차병원사거리,bus
스포월드.라움아트센터,bus
스포월드.라움아트센터,bus
아크로힐스논현,bus
선정릉역4번출구.시니어플라자,bus
선정릉역.무형문화재전수회관,bus
선릉역,bus
서울상록회관.한국기술센터,bus
KT강남지사,bus
KT강남지사,bus
아가방빌딩.하나은행,bus
역삼역.GS타워,bus
역삼역,bus
역삼역,bus
강남역12번출구,bus
강남역,bus
신논현역.구교보타워사거리,bus
강남역.역삼세무서,bus
역삼역.포스코타워역삼,bus
영동중앙교회,bus
역삼럭키아파트.역삼월드메르디앙아파트,bus
역삼초등학교,bus
역삼초등학교,bus
뱅뱅사거리기쁨병원,bus
역삼초등학교,bus
대림역삼아파트,bus
래미안.그레이튼.아파트,bus
역삼자이아파트,bus
역삼동성당.역삼자이아파트,bus
역삼동개나리아파트,bus
역삼동개나리아파트,bus
총지사,bus
총지사,bus
영동중앙교회,bus
한서병원,bus
한국자산신탁.르네상스호텔,bus
진선여자중고등학교,bus
역삼e-편한세상아파트,bus
한티역,bus
한티역7번출구,bus
역삼중학교.강남세브란스병원,bus
도곡1차IPARK.모커리한방병원,bus
총지사,bus
도곡1동주민센터.역삼럭키아파트,bus
도곡1차아이파크모커리한방병원,bus
매봉삼성아파트SK리더스뷰,bus
매봉역양재최의원,bus
양재역말죽거리.강남베드로병원,bus
뱅뱅사거리.구영동중학교,bus
뱅뱅사거리뱅뱅프라자,bus
원불교앞,bus
매봉역,bus
도곡개포한신아파트,bus
도곡동개포한신아파트,bus
우성캐릭터빌아파트,bus
군인공제회관,bus
숙명여고,bus
도곡렉슬아파트.강남세브란스병원,bus
한티역7번출구,bus
도곡렉슬아파트정문,bus
중대부고앞,bus
구룡중학교앞,bus
개포고등학교앞,bus
개포1단지,bus
개포주공1단지,bus
개포주공1단지,bus
하나은행사거리,bus
현대아파트경남아파트,bus
우성3차아파트,bus
개일초등학교앞,bus
개포고등학교,bus
개포1단지연금매장,bus
래미안블레스티지아파트,bus
시립개포도서관,bus
개포3단지.수도전기공고후문,bus
개포3단지.수도전기공고후문,bus
개포주공3단지,bus
주공4단지,bus
경기여고,bus
개포동역.개포시장,bus
개포주공5단지경기여고,bus
개포동역.개포시장,bus
개포시장.개포5단지상가,bus
개포시장.개포5단지상가,bus
양전초등학교,bus
개포6단지앞,bus
공무원아파트,bus
개원중학교,bus
개포주공7단지앞,bus
연금매점,bus
현대아파트,bus
개포시영아파트정문,bus
능인선원앞,bus
구룡산입구,bus
능인선원앞,bus
구룡사입구,bus
국악고교사거리,bus
삼호물산,bus
구룡초등학교,bus
광수빌딩,bus
국민은행그린공원,bus
포이사거리삼호물산,bus
포이사거리삼호물산,bus
국민은행그린공원,bus
광수빌딩,bus
개포4동주민센터개포지구대,bus
구룡초등학교,bus
수서삼성아파트앞,bus
일원본동주민센터,bus
푸른마을아파트앞,bus
상록수아파트앞,bus
일원본동주민센터,bus
수서119.안전센터앞,bus
삼성서울병원정문,bus
삼성서울병원정문건너편,bus
일원역,bus
삼성서울병원후문,bus
삼성서울병원사거리,bus
일원주유소.삼성서울병원후문,bus
삼성서울병원사거리,bus
대치아파트,bus
대청역,bus
수서역현대벤쳐빌,bus
수서역,bus
수서역KT수서지점,bus
수서역KT수서지점,bus
궁마을,bus
궁마을,bus
수서역,bus
수서역5번.출구,bus
수서역.로즈데일빌딩,bus
세곡문화복지회관,bus
은곡마을.LH이편한세상,bus
세곡리엔파크1단지,bus
대왕초등학교,bus
세곡동사거리,bus
세곡동,bus
광연자동차학원앞,bus
삼일자동차학원.강남자동차검사소,bus
삼일자동차학원.강남자동차검사소,bus
광연자동차학원앞,bus
세곡동,bus
세곡동사거리,bus
방죽마을,bus
래미안포레아파트,bus
쟁골마을,bus
쟁골마을,bus
래미안포레아파트,bus
방죽마을,bus
압구정역3번출구,bus
국민은행압구정지점,bus
언주역2번출구.차병원사거리,bus
영동고교앞,bus
개포우성6차아파트,bus
탄천교,bus
우성아파트,bus
삼성역,bus
개포시영아파트후문,bus
개포우성아파트,bus
일원동한솔아파트,bus
시립수서청소년수련관,bus
포스코사거리,bus
그랑프리백화점,bus
개포중학교,bus
구룡마을,bus
개포주공1단지아파트,bus
영희초등학교,bus
태화기독교.사회복지관,bus
시립개포도서관,bus
도곡교회.인바디빌딩,bus
강남세브란스병원,bus
도곡교회.인바디빌딩.건너,bus
강남세브란스병원,bus
강남경찰서.강남운전면허시험장,bus
수도공고앞,bus
개포4단지5단지,bus
개포4단지6단지,bus
개포4단지7단지,bus
개포동역,bus
경남아파트,bus
구룡역,bus
구룡역,bus
럭키아파트,bus
수도공고,bus
개포4단지6단지,bus
개포4단지5단지,bus
도곡한신아파트,bus
현대1차우성아파트,bus
영동고등학교현대아파트,bus
개포4단지7단지,bus
총회회관.휘문고입구,bus
예림당아트홀.신한은행전산센터,bus
새마을운동중앙회,bus
총지사,bus
신한은행데이터센터,bus
포스코사거리,bus
우성3차아파트,bus
우성6차아파트,bus
포이초교,bus
국악중고교,bus
풍양빌딩,bus
코원에너지서비스,bus
코원에너지서비스,bus
현대1차우성아파트,bus
포스코사거리,bus
국민은행그린공원,bus
삼익아파트앞,bus
래미안포레아파트,bus
래미안포레아파트,bus
한남대교전망카페,bus
도곡2동주민센터대치중학교,bus
도곡2동주민센터대치중학교,bus
매봉역입구,bus
엠네트음악방송국,bus
삼성역,bus
삼성역,bus
포스코사거리,bus
포스코사거리,bus
선릉역,bus
선릉역,bus
토마토저축은행.르네상스호텔,bus
LG데이콤(르네상스호텔),bus
역삼역,bus
역삼역,bus
강남역,bus
강남역12번출구,bus
강남역,bus
신논현역,bus
신사동,bus
타워펠리스,bus
대치동,bus
학여울역,bus
개포동,bus
학여울역,bus
대치동,bus
타워펠리스,bus
도곡동,bus
신사동.더리버사이드호텔,bus
압구정역,bus
리베라호텔,bus
미성아파트,bus
마루공원,bus
대청초등학교,bus
일원1동주민센터,bus
학여울역,bus
학여울역,bus
선릉역,bus
도산공원사거리,bus
신논현역,bus
코엑스인터컨티넨탈호텔,bus
라마다서울호텔,bus
노보텔앰배서더호텔,bus
리츠칼튼호텔,bus
은곡마을진입로,bus
강남보건소.강남구립국제교육원,bus
강남보건소.강남구립국제교육원,bus
세곡푸르지오,bus
세곡푸르지오,bus
은곡마을입구.리엔파크2단지,bus
삼성역,bus
못골마을.LH강남아이파크,bus
못골마을,bus
세곡푸르지오,bus
세곡푸르지오,bus
세곡중학교.세명초등학교,bus
세곡중학교.세명초등학교,bus
래미안강남힐즈,bus
래미안강남힐즈,bus
삼정호텔,bus
강남한양수자인아파트,bus
강남한양수자인아파트,bus
프라마호텔,bus
세곡2지구3.4단지,bus
대왕초등학교,bus
강남현대힐스테이트에코,bus
강남더샵라르고오피스텔,bus
도곡한신아파트,bus
글래드라이브강남호텔,bus
고속철도수서역,bus
고속철도수서역,bus
세곡문화복지관,bus
세곡2지구3.4단지,bus
역삼아르누보.신라스테이역삼호텔,bus
삼정호텔.베스트웨스턴강남호텔,bus
코엑스도심공항,bus
래미안개포루체하임아파트,bus
상록수아파트후문,bus
수서역5번출구.이마트앞,bus
달터공원,bus
일원역,bus
삼성서울병원정문,bus
삼성의료원,bus
한아름아파트.사이룩스오피스텔,bus
암센터정문,bus
2호선강남역,bus
강남교육청,bus
도성초등학교앞,bus
영희초등학교정문,bus
코엑스동문,bus
개증한의원,bus
대치2동주민센터.우래옥앞,bus
봉은사역.삼성래미안아파트,bus
개포시영아파트,bus
삼성서울병원사거리,bus
수서역,bus
일원1동주민센터,bus
농협,bus
영희초등학교,bus
삼성서울병원정문건너편,bus
일원역,bus
대왕파출소,bus
영희초등학교후문,bus
양재역.종합복지관,bus
양재역5번출구,bus
삼성역7번출구,bus
삼성역7번출구,bus
래미안그레이튼아파트,bus
양재역4번출구,bus
서울의료원후문,bus
학동역,bus
노블발렌티웨딩홀,bus
삼성역,bus
노블치과.누네안과병원,bus
동영문화센터,bus
강남세브란스병원,bus
도곡1차아이파크.모커리한방병원,bus
동영문화센터,bus
양재전화국,bus
LPG가스충전소,bus
강남세브란스병원,bus
영동2교,bus
도곡2동주민센터대치중학교,bus
매봉역,bus
영동2교,bus
구룡마을,bus
개포동역,bus
국악중고교,bus
국민은행,bus
래미안루체하임.일원동맛의거리,bus
영희초등학교,bus
일원농협앞,bus
삼성서울병원후문,bus
강남우체국,bus
공무원아파트,bus
대청역,bus
중동고등학교,bus
대왕초등학교,bus
방죽마을,bus
은곡마을입구.세곡리엔파크,bus
강남신동아파밀리에,bus
리엔파크4단지.강남데시앙파크,bus
은곡마을,bus
상업지역,bus
세곡푸르지오,bus
세곡푸르지오,bus
세종고등학교,bus
은곡마을,bus
상업지역,bus
세곡리엔파크,bus
리엔파크3단지,bus
강남스포츠문화센터,bus
강남구민체육관,bus
포스코사거리,bus
서울요양원.강남구립행복요양병원,bus
LH이편한세상,bus
강남데시앙포레상가앞,bus
강남데시앙포레정문,bus
강남데시앙포레상가앞,bus
강남더샵포레스트아파트,bus
강남더샵포레스트아파트,bus
강남데시앙포레정문,bus
수서교회.수서동성당앞,bus
수서교회.수서동성당앞,bus
리엔파크1단지,bus
암센터후문.장례식장,bus
신분당선.강남역4번출구,bus
강남신동아파밀리에,bus
LH이-편한세상,bus
한신휴플러스6단지,bus
방죽마을입구,bus
방죽마을입구,bus
한신휴플러스6단지,bus
LH이-편한세상,bus
잠실역.잠실대교.남단,bus
잠실역.잠실대교.남단,bus
석촌호수.한솔병원,bus
석촌호수.한솔병원,bus
석촌역,bus
석촌역,bus
송파역,bus
송파역,bus
가락시장.가락시장역,bus
가락시장.가락시장역,bus
문정로데오거리입구,bus
문정로데오거리입구,bus
문정법조단지.건영아파트,bus
문정법조단지.건영아파트,bus
장지역.가든파이브,bus
장지역.가든파이브,bus
천호역.풍납시장,bus
풍납1치안센터입구,bus
풍납1동동아한가람아파트,bus
풍납동신성노바빌,bus
풍납동씨티극동아파트,bus
풍납토성,bus
영파여고.강동구청역,bus
풍납동극동.쌍용아파트,bus
풍납중학교,bus
풍성중학교후문앞,bus
서울아산병원앞,bus
아산병원동관,bus
서울아산병원동관,bus
한강극동아파트,bus
토성초등학교,bus
풍납동영어체험마을,bus
올림픽대교남단,bus
잠실파크리오아파트상가.올림픽회관,bus
잠실파크리오아파트앞,bus
잠실나루역,bus
잠실진주아파트,bus
몽촌토성역,bus
신천동진주아파트,bus
잠실나루역,bus
잠실중학교.장미종합상가,bus
잠실중학교,bus
잠실역8번출구,bus
잠실역,bus
잠실역1번.11번출구,bus
잠실역9번출구,bus
송파구청.방이맛골,bus
잠실역,bus
잠실역.롯데월드,bus
잠실5단지,bus
잠실리센츠아파트앞,bus
잠실새내역.잠실2동주민센터,bus
잠실엘스아파트앞,bus
종합운동장사거리,bus
잠실종합운동장,bus
잠실트리지움아파트앞,bus
잠실역.롯데월드,bus
갤러리아팰리스,bus
잠실트리지움,bus
영동일고레이크팰리스앞,bus
영동일고트리지움APT정문앞,bus
잠실트리지움,bus
잠실119안전센터,bus
잠실종합운동장,bus
아시아선수촌아파트,bus
아주중학교,bus
종합운동장사거리,bus
잠실새내역4번출구,bus
영빌딩앞,bus
잠실우성4차현대아파트,bus
잠실우성4차현대아파트,bus
잠실근린공원.성현교회,bus
아시아선수촌아파트삼거리.성현교회,bus
아시아선수촌아파트,bus
아주중학교,bus
삼전역,bus
삼전역,bus
송파구민회관구의회,bus
송파구민회관구의회,bus
삼학사길사거리,bus
잠실119안전센터,bus
삼전삼밭나루공원입구,bus
삼전역.잠실현대아파트,bus
삼전동현대APT,bus
삼전동쌍용하이츠빌라,bus
삼전사회복지관,bus
배명중고교,bus
석촌고분역.올림픽병원,bus
석촌고분역.올림픽병원,bus
석촌동한솔아파트앞,bus
석촌동한솔아파트,bus
삼학사길사거리,bus
배명중고교,bus
석촌동남현교회앞,bus
석촌동남현교회앞,bus
송파책박물관.헬리오시티,bus
송파책박물관.헬리오시티,bus
송파사거리.석촌시장,bus
송파사거리,bus
송파역.헬리오시티,bus
송파여성문화회관,bus
송파여성문화회관,bus
송파초등학교.송파동성당,bus
송파초등학교.송파동성당,bus
방이동사거리,bus
송파2동한양아파트,bus
송파동한양1차아파트,bus
서울방이동고분군,bus
송파역,bus
성지아파트,bus
송파동삼익아파트,bus
삼익아파트미성아파트,bus
송파2동한양삼성아파트,bus
한양공원,bus
잠실여고후문,bus
방이2동주민센터,bus
한성백제역.방이2동주민센터,bus
송파나루역.방이시장,bus
송파나루역.방이시장,bus
송파나루역,bus
송파구청.방이맛골,bus
잠실진주아파트,bus
올림픽베어스타운아파트앞,bus
방이초등학교,bus
방이시장입구,bus
방이우체국,bus
올림픽공원남2문,bus
올림픽공원장미광장,bus
방이역3번출구대림아파트,bus
한양 삼익아파트,bus
방이시장입구,bus
방이초등학교,bus
신구블레스밸리앞,bus
신구블레스밸리,bus
방이동대림코오롱아파트,bus
방이동대림코오롱아파트,bus
